"../Training-data/MFCC/Snare/Snare_000.png","Snare"
"../Training-data/MFCC/Snare/Snare_001.png","Snare"
"../Training-data/MFCC/Snare/Snare_002.png","Snare"
"../Training-data/MFCC/Snare/Snare_003.png","Snare"
"../Training-data/MFCC/Snare/Snare_004.png","Snare"
"../Training-data/MFCC/Snare/Snare_005.png","Snare"
"../Training-data/MFCC/Snare/Snare_006.png","Snare"
"../Training-data/MFCC/Snare/Snare_007.png","Snare"
"../Training-data/MFCC/Snare/Snare_008.png","Snare"
"../Training-data/MFCC/Snare/Snare_009.png","Snare"
"../Training-data/MFCC/Snare/Snare_010.png","Snare"
"../Training-data/MFCC/Snare/Snare_011.png","Snare"
"../Training-data/MFCC/Snare/Snare_012.png","Snare"
"../Training-data/MFCC/Snare/Snare_013.png","Snare"
"../Training-data/MFCC/Snare/Snare_014.png","Snare"
"../Training-data/MFCC/Snare/Snare_015.png","Snare"
"../Training-data/MFCC/Snare/Snare_016.png","Snare"
"../Training-data/MFCC/Snare/Snare_017.png","Snare"
"../Training-data/MFCC/Snare/Snare_019.png","Snare"
"../Training-data/MFCC/Snare/Snare_021.png","Snare"
"../Training-data/MFCC/Snare/Snare_022.png","Snare"
"../Training-data/MFCC/Snare/Snare_023.png","Snare"
"../Training-data/MFCC/Snare/Snare_024.png","Snare"
"../Training-data/MFCC/Snare/Snare_025.png","Snare"
"../Training-data/MFCC/Snare/Snare_026.png","Snare"
"../Training-data/MFCC/Snare/Snare_027.png","Snare"
"../Training-data/MFCC/Snare/Snare_028.png","Snare"
"../Training-data/MFCC/Snare/Snare_029.png","Snare"
"../Training-data/MFCC/Snare/Snare_030.png","Snare"
"../Training-data/MFCC/Snare/Snare_031.png","Snare"
"../Training-data/MFCC/Snare/Snare_032.png","Snare"
"../Training-data/MFCC/Snare/Snare_033.png","Snare"
"../Training-data/MFCC/Snare/Snare_034.png","Snare"
"../Training-data/MFCC/Snare/Snare_035.png","Snare"
"../Training-data/MFCC/Snare/Snare_036.png","Snare"
"../Training-data/MFCC/Snare/Snare_037.png","Snare"
"../Training-data/MFCC/Snare/Snare_038.png","Snare"
"../Training-data/MFCC/Snare/Snare_039.png","Snare"
"../Training-data/MFCC/Snare/Snare_040.png","Snare"
"../Training-data/MFCC/Snare/Snare_041.png","Snare"
"../Training-data/MFCC/Snare/Snare_042.png","Snare"
"../Training-data/MFCC/Snare/Snare_044.png","Snare"
"../Training-data/MFCC/Snare/Snare_045.png","Snare"
"../Training-data/MFCC/Snare/Snare_046.png","Snare"
"../Training-data/MFCC/Snare/Snare_047.png","Snare"
"../Training-data/MFCC/Snare/Snare_048.png","Snare"
"../Training-data/MFCC/Snare/Snare_049.png","Snare"
"../Training-data/MFCC/Snare/Snare_050.png","Snare"
"../Training-data/MFCC/Snare/Snare_052.png","Snare"
"../Training-data/MFCC/Snare/Snare_053.png","Snare"
"../Training-data/MFCC/Snare/Snare_055.png","Snare"
"../Training-data/MFCC/Snare/Snare_056.png","Snare"
"../Training-data/MFCC/Snare/Snare_057.png","Snare"
"../Training-data/MFCC/Snare/Snare_058.png","Snare"
"../Training-data/MFCC/Snare/Snare_059.png","Snare"
"../Training-data/MFCC/Snare/Snare_060.png","Snare"
"../Training-data/MFCC/Snare/Snare_061.png","Snare"
"../Training-data/MFCC/Snare/Snare_062.png","Snare"
"../Training-data/MFCC/Snare/Snare_063.png","Snare"
"../Training-data/MFCC/Snare/Snare_064.png","Snare"
"../Training-data/MFCC/Snare/Snare_065.png","Snare"
"../Training-data/MFCC/Snare/Snare_066.png","Snare"
"../Training-data/MFCC/Snare/Snare_067.png","Snare"
"../Training-data/MFCC/Snare/Snare_068.png","Snare"
"../Training-data/MFCC/Snare/Snare_069.png","Snare"
"../Training-data/MFCC/Snare/Snare_070.png","Snare"
"../Training-data/MFCC/Snare/Snare_071.png","Snare"
"../Training-data/MFCC/Snare/Snare_072.png","Snare"
"../Training-data/MFCC/Snare/Snare_073.png","Snare"
"../Training-data/MFCC/Snare/Snare_074.png","Snare"
"../Training-data/MFCC/Snare/Snare_075.png","Snare"
"../Training-data/MFCC/Trumpet/Trumpet_000.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_001.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_002.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_003.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_004.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_005.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_006.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_007.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_008.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_009.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_010.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_011.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_012.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_013.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_014.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_015.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_016.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_017.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_018.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_019.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_020.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_021.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_022.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_023.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_024.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_025.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_026.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_027.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_028.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_029.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_030.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_031.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_032.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_033.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_034.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_035.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_036.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_037.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_038.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_039.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_040.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_041.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_042.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_043.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_044.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_045.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_046.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_047.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_048.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_049.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_050.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_051.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_052.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_053.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_054.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_055.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_056.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_057.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_058.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_059.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_060.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_061.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_062.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_063.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_064.png","Trumpet"
"../Training-data/MFCC/Trumpet/Trumpet_065.png","Trumpet"
"../Training-data/MFCC/Violin/Violin_000.png","Violin"
"../Training-data/MFCC/Violin/Violin_001.png","Violin"
"../Training-data/MFCC/Violin/Violin_002.png","Violin"
"../Training-data/MFCC/Violin/Violin_003.png","Violin"
"../Training-data/MFCC/Violin/Violin_004.png","Violin"
"../Training-data/MFCC/Violin/Violin_005.png","Violin"
"../Training-data/MFCC/Violin/Violin_006.png","Violin"
"../Training-data/MFCC/Violin/Violin_007.png","Violin"
"../Training-data/MFCC/Violin/Violin_008.png","Violin"
"../Training-data/MFCC/Violin/Violin_009.png","Violin"
"../Training-data/MFCC/Violin/Violin_010.png","Violin"
"../Training-data/MFCC/Violin/Violin_011.png","Violin"
"../Training-data/MFCC/Violin/Violin_012.png","Violin"
"../Training-data/MFCC/Violin/Violin_013.png","Violin"
"../Training-data/MFCC/Violin/Violin_014.png","Violin"
"../Training-data/MFCC/Violin/Violin_015.png","Violin"
"../Training-data/MFCC/Violin/Violin_016.png","Violin"
"../Training-data/MFCC/Violin/Violin_017.png","Violin"
"../Training-data/MFCC/Violin/Violin_018.png","Violin"
"../Training-data/MFCC/Violin/Violin_019.png","Violin"
"../Training-data/MFCC/Violin/Violin_020.png","Violin"
"../Training-data/MFCC/Violin/Violin_021.png","Violin"
"../Training-data/MFCC/Violin/Violin_022.png","Violin"
"../Training-data/MFCC/Violin/Violin_023.png","Violin"
"../Training-data/MFCC/Violin/Violin_024.png","Violin"
"../Training-data/MFCC/Violin/Violin_025.png","Violin"
"../Training-data/MFCC/Violin/Violin_026.png","Violin"
"../Training-data/MFCC/Violin/Violin_027.png","Violin"
"../Training-data/MFCC/Violin/Violin_028.png","Violin"
"../Training-data/MFCC/Violin/Violin_029.png","Violin"
"../Training-data/MFCC/Violin/Violin_030.png","Violin"
"../Training-data/MFCC/Violin/Violin_031.png","Violin"
"../Training-data/MFCC/Violin/Violin_032.png","Violin"
"../Training-data/MFCC/Violin/Violin_033.png","Violin"
"../Training-data/MFCC/Violin/Violin_034.png","Violin"
"../Training-data/MFCC/Violin/Violin_035.png","Violin"
"../Training-data/MFCC/Violin/Violin_036.png","Violin"
"../Training-data/MFCC/Violin/Violin_037.png","Violin"
"../Training-data/MFCC/Violin/Violin_038.png","Violin"
"../Training-data/MFCC/Violin/Violin_039.png","Violin"
"../Training-data/MFCC/Violin/Violin_040.png","Violin"
"../Training-data/MFCC/Violin/Violin_041.png","Violin"
"../Training-data/MFCC/Violin/Violin_042.png","Violin"
"../Training-data/MFCC/Violin/Violin_043.png","Violin"
"../Training-data/MFCC/Violin/Violin_044.png","Violin"
"../Training-data/MFCC/Violin/Violin_045.png","Violin"
"../Training-data/MFCC/Violin/Violin_046.png","Violin"
"../Training-data/MFCC/Violin/Violin_047.png","Violin"
"../Training-data/MFCC/Violin/Violin_048.png","Violin"
"../Training-data/MFCC/Violin/Violin_049.png","Violin"
"../Training-data/MFCC/Violin/Violin_050.png","Violin"
"../Training-data/MFCC/Violin/Violin_051.png","Violin"
"../Training-data/MFCC/Violin/Violin_052.png","Violin"
"../Training-data/MFCC/Violin/Violin_053.png","Violin"
"../Training-data/MFCC/Violin/Violin_054.png","Violin"
"../Training-data/MFCC/Violin/Violin_055.png","Violin"
"../Training-data/MFCC/Violin/Violin_056.png","Violin"
